id,Geo_NAME,name,rate
32031,Salem County,"Salem County, New Jersey",24
32033,Somerset County,"Somerset County, New Jersey",31
32510,Sussex County,"Sussex County, New Jersey",31
33000,Union County,"Union County, New Jersey",29
33001,Warren County,"Warren County, New Jersey",28
33003,Bernalillo County,"Bernalillo County, New Mexico",28
33005,Catron County,"Catron County, New Mexico",32
33007,Chaves County,"Chaves County, New Mexico",37
33009,Cibola County,"Cibola County, New Mexico",25
33011,Colfax County,"Colfax County, New Mexico",29
33013,Curry County,"Curry County, New Mexico",28
33015,De Baca County,"De Baca County, New Mexico",27
33017,Doña Ana County,"Doña Ana County, New Mexico",32
33019,Eddy County,"Eddy County, New Mexico",33
34000,Grant County,"Grant County, New Mexico",27
34001,Guadalupe County,"Guadalupe County, New Mexico",33
34003,Harding County,"Harding County, New Mexico",22
34005,Hidalgo County,"Hidalgo County, New Mexico",30
34007,Lea County,"Lea County, New Mexico",33
34009,Lincoln County,"Lincoln County, New Mexico",28
34011,Los Alamos County,"Los Alamos County, New Mexico",37
34013,Luna County,"Luna County, New Mexico",29
34015,McKinley County,"McKinley County, New Mexico",33
34017,Mora County,"Mora County, New Mexico",24
34019,Otero County,"Otero County, New Mexico",22
34021,Quay County,"Quay County, New Mexico",28
34023,Rio Arriba County,"Rio Arriba County, New Mexico",26
34025,Roosevelt County,"Roosevelt County, New Mexico",28
34027,Sandoval County,"Sandoval County, New Mexico",22
34029,San Juan County,"San Juan County, New Mexico",28
34031,San Miguel County,"San Miguel County, New Mexico",27
34033,Santa Fe County,"Santa Fe County, New Mexico",39
34035,Sierra County,"Sierra County, New Mexico",24
34037,Socorro County,"Socorro County, New Mexico",27
34039,Taos County,"Taos County, New Mexico",26
34041,Torrance County,"Torrance County, New Mexico",32
35000,Union County,"Union County, New Mexico",27
35001,Valencia County,"Valencia County, New Mexico",24
35003,Albany County,"Albany County, New York",26
35005,Allegany County,"Allegany County, New York",34
35006,Bronx County,"Bronx County, New York",34
35007,Broome County,"Broome County, New York",28
35009,Cattaraugus County,"Cattaraugus County, New York",32
35011,Cayuga County,"Cayuga County, New York",35
35013,Chautauqua County,"Chautauqua County, New York",26
35015,Chemung County,"Chemung County, New York",37
35017,Chenango County,"Chenango County, New York",29
35019,Clinton County,"Clinton County, New York",40
35021,Columbia County,"Columbia County, New York",28
35023,Cortland County,"Cortland County, New York",27
35025,Delaware County,"Delaware County, New York",34
35027,Dutchess County,"Dutchess County, New York",24
35028,Erie County,"Erie County, New York",23
35029,Essex County,"Essex County, New York",35
35031,Franklin County,"Franklin County, New York",38
35033,Fulton County,"Fulton County, New York",27
35035,Genesee County,"Genesee County, New York",31
35037,Greene County,"Greene County, New York",27
35039,Hamilton County,"Hamilton County, New York",29
35041,Herkimer County,"Herkimer County, New York",31
35043,Jefferson County,"Jefferson County, New York",28
35045,Kings County,"Kings County, New York",35
35047,Lewis County,"Lewis County, New York",31
35049,Livingston County,"Livingston County, New York",16
35051,Madison County,"Madison County, New York",29
35053,Monroe County,"Monroe County, New York",31
35055,Montgomery County,"Montgomery County, New York",16
35057,Nassau County,"Nassau County, New York",34
35059,New York County,"New York County, New York",34
35061,Niagara County,"Niagara County, New York",34
36000,Oneida County,"Oneida County, New York",26
36001,Onondaga County,"Onondaga County, New York",28
36003,Ontario County,"Ontario County, New York",37
36005,Orange County,"Orange County, New York",29
36007,Orleans County,"Orleans County, New York",30
36009,Oswego County,"Oswego County, New York",39
36011,Otsego County,"Otsego County, New York",34
36013,Putnam County,"Putnam County, New York",34
36015,Queens County,"Queens County, New York",35
36017,Rensselaer County,"Rensselaer County, New York",39
36019,Richmond County,"Richmond County, New York",36
36021,Rockland County,"Rockland County, New York",27
36023,St. Lawrence County,"St. Lawrence County, New York",34
36025,Saratoga County,"Saratoga County, New York",32
36027,Schenectady County,"Schenectady County, New York",28
36029,Schoharie County,"Schoharie County, New York",30
36031,Schuyler County,"Schuyler County, New York",30
36033,Seneca County,"Seneca County, New York",39
36035,Steuben County,"Steuben County, New York",36
36037,Suffolk County,"Suffolk County, New York",34
36039,Sullivan County,"Sullivan County, New York",31
36041,Tioga County,"Tioga County, New York",30
36043,Tompkins County,"Tompkins County, New York",34
36045,Ulster County,"Ulster County, New York",36
36047,Warren County,"Warren County, New York",24
36049,Washington County,"Washington County, New York",36
36051,Wayne County,"Wayne County, New York",37
36053,Westchester County,"Westchester County, New York",31
36055,Wyoming County,"Wyoming County, New York",31
36057,Yates County,"Yates County, New York",35
36059,Alamance County,"Alamance County, North Carolina",24
36061,Alexander County,"Alexander County, North Carolina",16
36063,Alleghany County,"Alleghany County, North Carolina",32
36065,Anson County,"Anson County, North Carolina",33
36067,Ashe County,"Ashe County, North Carolina",32
36069,Avery County,"Avery County, North Carolina",32
36071,Beaufort County,"Beaufort County, North Carolina",29
36073,Bertie County,"Bertie County, North Carolina",37
36075,Bladen County,"Bladen County, North Carolina",37
36077,Brunswick County,"Brunswick County, North Carolina",29
36079,Buncombe County,"Buncombe County, North Carolina",23
36081,Burke County,"Burke County, North Carolina",24
36083,Cabarrus County,"Cabarrus County, North Carolina",30
36085,Caldwell County,"Caldwell County, North Carolina",29
36087,Camden County,"Camden County, North Carolina",23
36089,Carteret County,"Carteret County, North Carolina",36
36091,Caswell County,"Caswell County, North Carolina",28
36093,Catawba County,"Catawba County, North Carolina",31
36095,Chatham County,"Chatham County, North Carolina",36
36097,Cherokee County,"Cherokee County, North Carolina",32
36099,Chowan County,"Chowan County, North Carolina",38
36101,Clay County,"Clay County, North Carolina",35
36103,Cleveland County,"Cleveland County, North Carolina",26
36105,Columbus County,"Columbus County, North Carolina",36
36107,Craven County,"Craven County, North Carolina",32
36109,Cumberland County,"Cumberland County, North Carolina",23
36111,Currituck County,"Currituck County, North Carolina",29
36113,Dare County,"Dare County, North Carolina",30
36115,Davidson County,"Davidson County, North Carolina",35
36117,Davie County,"Davie County, North Carolina",37
36119,Duplin County,"Duplin County, North Carolina",22
36121,Durham County,"Durham County, North Carolina",38
36123,Edgecombe County,"Edgecombe County, North Carolina",32
37000,Forsyth County,"Forsyth County, North Carolina",32
37001,Franklin County,"Franklin County, North Carolina",38
37003,Gaston County,"Gaston County, North Carolina",39
37005,Gates County,"Gates County, North Carolina",30
37007,Graham County,"Graham County, North Carolina",41
37009,Granville County,"Granville County, North Carolina",26
37011,Greene County,"Greene County, North Carolina",24
37013,Guilford County,"Guilford County, North Carolina",45
37015,Halifax County,"Halifax County, North Carolina",45
37017,Harnett County,"Harnett County, North Carolina",49
37019,Haywood County,"Haywood County, North Carolina",31
37021,Henderson County,"Henderson County, North Carolina",24
37023,Hertford County,"Hertford County, North Carolina",36
37025,Hoke County,"Hoke County, North Carolina",34
37027,Hyde County,"Hyde County, North Carolina",38
37029,Iredell County,"Iredell County, North Carolina",36
37031,Jackson County,"Jackson County, North Carolina",34
37033,Johnston County,"Johnston County, North Carolina",23
37035,Jones County,"Jones County, North Carolina",32
37037,Lee County,"Lee County, North Carolina",26
37039,Lenoir County,"Lenoir County, North Carolina",31
37041,Lincoln County,"Lincoln County, North Carolina",45
37043,McDowell County,"McDowell County, North Carolina",26
37045,Macon County,"Macon County, North Carolina",37
37047,Madison County,"Madison County, North Carolina",45
37049,Martin County,"Martin County, North Carolina",30
37051,Mecklenburg County,"Mecklenburg County, North Carolina",32
37053,Mitchell County,"Mitchell County, North Carolina",30
37055,Montgomery County,"Montgomery County, North Carolina",28
37057,Moore County,"Moore County, North Carolina",36
37059,Nash County,"Nash County, North Carolina",38
37061,New Hanover County,"New Hanover County, North Carolina",36
37063,Northampton County,"Northampton County, North Carolina",28
37065,Onslow County,"Onslow County, North Carolina",40
37067,Orange County,"Orange County, North Carolina",34
37069,Pamlico County,"Pamlico County, North Carolina",41
37071,Pasquotank County,"Pasquotank County, North Carolina",29
37073,Pender County,"Pender County, North Carolina",49
37075,Perquimans County,"Perquimans County, North Carolina",41
37077,Person County,"Person County, North Carolina",37
37079,Pitt County,"Pitt County, North Carolina",29
37081,Polk County,"Polk County, North Carolina",35
37083,Randolph County,"Randolph County, North Carolina",42
37085,Richmond County,"Richmond County, North Carolina",35
37087,Robeson County,"Robeson County, North Carolina",33
37089,Rockingham County,"Rockingham County, North Carolina",29
37091,Rowan County,"Rowan County, North Carolina",49
37093,Rutherford County,"Rutherford County, North Carolina",37
37095,Sampson County,"Sampson County, North Carolina",34
37097,Scotland County,"Scotland County, North Carolina",35
37099,Stanly County,"Stanly County, North Carolina",28
37101,Stokes County,"Stokes County, North Carolina",35
37103,Surry County,"Surry County, North Carolina",42
37105,Swain County,"Swain County, North Carolina",35
37107,Transylvania County,"Transylvania County, North Carolina",37
37109,Tyrrell County,"Tyrrell County, North Carolina",32
37111,Union County,"Union County, North Carolina",40
37113,Vance County,"Vance County, North Carolina",30
37115,Wake County,"Wake County, North Carolina",32
37117,Warren County,"Warren County, North Carolina",39
37119,Washington County,"Washington County, North Carolina",29
37121,Watauga County,"Watauga County, North Carolina",28
37123,Wayne County,"Wayne County, North Carolina",33
37125,Wilkes County,"Wilkes County, North Carolina",26
37127,Wilson County,"Wilson County, North Carolina",38
37129,Yadkin County,"Yadkin County, North Carolina",29
37131,Yancey County,"Yancey County, North Carolina",40
37133,Adams County,"Adams County, North Dakota",29
37135,Barnes County,"Barnes County, North Dakota",22
37137,Benson County,"Benson County, North Dakota",38
37139,Billings County,"Billings County, North Dakota",42
37141,Bottineau County,"Bottineau County, North Dakota",29
37143,Bowman County,"Bowman County, North Dakota",34
37145,Burke County,"Burke County, North Dakota",34
37147,Burleigh County,"Burleigh County, North Dakota",39
37149,Cass County,"Cass County, North Dakota",33
37151,Cavalier County,"Cavalier County, North Dakota",32
37153,Dickey County,"Dickey County, North Dakota",38
37155,Divide County,"Divide County, North Dakota",39
37157,Dunn County,"Dunn County, North Dakota",38
37159,Eddy County,"Eddy County, North Dakota",37
37161,Emmons County,"Emmons County, North Dakota",33
37163,Foster County,"Foster County, North Dakota",39
37165,Golden Valley County,"Golden Valley County, North Dakota",47
37167,Grand Forks County,"Grand Forks County, North Dakota",28
37169,Grant County,"Grant County, North Dakota",35
37171,Griggs County,"Griggs County, North Dakota",29
37173,Hettinger County,"Hettinger County, North Dakota",28
37175,Kidder County,"Kidder County, North Dakota",25
37177,LaMoure County,"LaMoure County, North Dakota",24
37179,Logan County,"Logan County, North Dakota",36
37181,McHenry County,"McHenry County, North Dakota",29
37183,McIntosh County,"McIntosh County, North Dakota",28
37185,McKenzie County,"McKenzie County, North Dakota",47
37187,McLean County,"McLean County, North Dakota",40
37189,Mercer County,"Mercer County, North Dakota",21
37191,Morton County,"Morton County, North Dakota",40
37193,Mountrail County,"Mountrail County, North Dakota",39
37195,Nelson County,"Nelson County, North Dakota",33
37197,Oliver County,"Oliver County, North Dakota",34
37199,Pembina County,"Pembina County, North Dakota",24
38000,Pierce County,"Pierce County, North Dakota",34
38001,Ramsey County,"Ramsey County, North Dakota",32
38003,Ransom County,"Ransom County, North Dakota",35
38005,Renville County,"Renville County, North Dakota",42
38007,Richland County,"Richland County, North Dakota",30
38009,Rolette County,"Rolette County, North Dakota",36
38011,Sargent County,"Sargent County, North Dakota",23
38013,Sheridan County,"Sheridan County, North Dakota",34
38015,Sioux County,"Sioux County, North Dakota",32
38017,Slope County,"Slope County, North Dakota",33
38019,Stark County,"Stark County, North Dakota",32
38021,Steele County,"Steele County, North Dakota",36
38023,Stutsman County,"Stutsman County, North Dakota",33
38025,Towner County,"Towner County, North Dakota",38
38027,Traill County,"Traill County, North Dakota",34
38029,Walsh County,"Walsh County, North Dakota",28
38031,Ward County,"Ward County, North Dakota",41
38033,Wells County,"Wells County, North Dakota",29
38035,Williams County,"Williams County, North Dakota",32
38037,Adams County,"Adams County, Ohio",30
38039,Allen County,"Allen County, Ohio",35
38041,Ashland County,"Ashland County, Ohio",29
38043,Ashtabula County,"Ashtabula County, Ohio",37
38045,Athens County,"Athens County, Ohio",32
38047,Auglaize County,"Auglaize County, Ohio",33
38049,Belmont County,"Belmont County, Ohio",34
38051,Brown County,"Brown County, Ohio",26
38053,Butler County,"Butler County, Ohio",34
38055,Carroll County,"Carroll County, Ohio",35
38057,Champaign County,"Champaign County, Ohio",36
38059,Clark County,"Clark County, Ohio",32
38061,Clermont County,"Clermont County, Ohio",39
38063,Clinton County,"Clinton County, Ohio",41
38065,Columbiana County,"Columbiana County, Ohio",31
38067,Coshocton County,"Coshocton County, Ohio",41
38069,Crawford County,"Crawford County, Ohio",40
38071,Cuyahoga County,"Cuyahoga County, Ohio",34
38073,Darke County,"Darke County, Ohio",33
38075,Defiance County,"Defiance County, Ohio",30
38077,Delaware County,"Delaware County, Ohio",37
38079,Erie County,"Erie County, Ohio",46
38081,Fairfield County,"Fairfield County, Ohio",34
38083,Fayette County,"Fayette County, Ohio",35
38085,Franklin County,"Franklin County, Ohio",36
38087,Fulton County,"Fulton County, Ohio",28
38089,Gallia County,"Gallia County, Ohio",36
38091,Geauga County,"Geauga County, Ohio",41
38093,Greene County,"Greene County, Ohio",33
38095,Guernsey County,"Guernsey County, Ohio",30
38097,Hamilton County,"Hamilton County, Ohio",39
38099,Hancock County,"Hancock County, Ohio",35
38101,Hardin County,"Hardin County, Ohio",34
38103,Harrison County,"Harrison County, Ohio",34
38105,Henry County,"Henry County, Ohio",38
39000,Highland County,"Highland County, Ohio",34
39001,Hocking County,"Hocking County, Ohio",36
39003,Holmes County,"Holmes County, Ohio",36
39005,Huron County,"Huron County, Ohio",35
39007,Jackson County,"Jackson County, Ohio",37
39009,Jefferson County,"Jefferson County, Ohio",35
39011,Knox County,"Knox County, Ohio",35
39013,Lake County,"Lake County, Ohio",35
39015,Lawrence County,"Lawrence County, Ohio",32
39017,Licking County,"Licking County, Ohio",32
39019,Logan County,"Logan County, Ohio",41
39021,Lorain County,"Lorain County, Ohio",36
39023,Lucas County,"Lucas County, Ohio",37
39025,Madison County,"Madison County, Ohio",38
39027,Mahoning County,"Mahoning County, Ohio",36
39029,Marion County,"Marion County, Ohio",36
39031,Medina County,"Medina County, Ohio",38
39033,Meigs County,"Meigs County, Ohio",34
39035,Mercer County,"Mercer County, Ohio",32
39037,Miami County,"Miami County, Ohio",37
39039,Monroe County,"Monroe County, Ohio",39
39041,Montgomery County,"Montgomery County, Ohio",30
39043,Morgan County,"Morgan County, Ohio",34
39045,Morrow County,"Morrow County, Ohio",37
39047,Muskingum County,"Muskingum County, Ohio",36
39049,Noble County,"Noble County, Ohio",30
39051,Ottawa County,"Ottawa County, Ohio",32
39053,Paulding County,"Paulding County, Ohio",41
39055,Perry County,"Perry County, Ohio",26
39057,Pickaway County,"Pickaway County, Ohio",31
39059,Pike County,"Pike County, Ohio",36
39061,Portage County,"Portage County, Ohio",31
39063,Preble County,"Preble County, Ohio",36
39065,Putnam County,"Putnam County, Ohio",38
39067,Richland County,"Richland County, Ohio",38
39069,Ross County,"Ross County, Ohio",34
39071,Sandusky County,"Sandusky County, Ohio",35
39073,Scioto County,"Scioto County, Ohio",40
39075,Seneca County,"Seneca County, Ohio",27
39077,Shelby County,"Shelby County, Ohio",41
39079,Stark County,"Stark County, Ohio",43
39081,Summit County,"Summit County, Ohio",38
39083,Trumbull County,"Trumbull County, Ohio",33
39085,Tuscarawas County,"Tuscarawas County, Ohio",27
39087,Union County,"Union County, Ohio",41
39089,Van Wert County,"Van Wert County, Ohio",33
39091,Vinton County,"Vinton County, Ohio",39
39093,Warren County,"Warren County, Ohio",36
39095,Washington County,"Washington County, Ohio",37
39097,Wayne County,"Wayne County, Ohio",33
39099,Williams County,"Williams County, Ohio",33
39101,Wood County,"Wood County, Ohio",39
39103,Wyandot County,"Wyandot County, Ohio",27
39105,Adair County,"Adair County, Oklahoma",41
39107,Alfalfa County,"Alfalfa County, Oklahoma",34
39109,Atoka County,"Atoka County, Oklahoma",36
39111,Beaver County,"Beaver County, Oklahoma",36
39113,Beckham County,"Beckham County, Oklahoma",36
39115,Blaine County,"Blaine County, Oklahoma",35
39117,Bryan County,"Bryan County, Oklahoma",39
39119,Caddo County,"Caddo County, Oklahoma",38
39121,Canadian County,"Canadian County, Oklahoma",38
39123,Carter County,"Carter County, Oklahoma",40
39125,Cherokee County,"Cherokee County, Oklahoma",40
39127,Choctaw County,"Choctaw County, Oklahoma",39
39129,Cimarron County,"Cimarron County, Oklahoma",35
39131,Cleveland County,"Cleveland County, Oklahoma",42
39133,Coal County,"Coal County, Oklahoma",28
39135,Comanche County,"Comanche County, Oklahoma",37
39137,Cotton County,"Cotton County, Oklahoma",38
39139,Craig County,"Craig County, Oklahoma",36
39141,Creek County,"Creek County, Oklahoma",39
39143,Custer County,"Custer County, Oklahoma",35
39145,Delaware County,"Delaware County, Oklahoma",39
39147,Dewey County,"Dewey County, Oklahoma",38
39149,Ellis County,"Ellis County, Oklahoma",34
39151,Garfield County,"Garfield County, Oklahoma",37
39153,Garvin County,"Garvin County, Oklahoma",31
39155,Grady County,"Grady County, Oklahoma",39
39157,Grant County,"Grant County, Oklahoma",35
39159,Greer County,"Greer County, Oklahoma",35
39161,Harmon County,"Harmon County, Oklahoma",40
39163,Harper County,"Harper County, Oklahoma",42
39165,Haskell County,"Haskell County, Oklahoma",28
39167,Hughes County,"Hughes County, Oklahoma",36
39169,Jackson County,"Jackson County, Oklahoma",32
39171,Jefferson County,"Jefferson County, Oklahoma",38
39173,Johnston County,"Johnston County, Oklahoma",35
39175,Kay County,"Kay County, Oklahoma",34
40000,Kingfisher County,"Kingfisher County, Oklahoma",35
40001,Kiowa County,"Kiowa County, Oklahoma",43
40003,Latimer County,"Latimer County, Oklahoma",40
40005,Le Flore County,"Le Flore County, Oklahoma",31
40007,Lincoln County,"Lincoln County, Oklahoma",32
40009,Logan County,"Logan County, Oklahoma",34
40011,Love County,"Love County, Oklahoma",35
40013,McClain County,"McClain County, Oklahoma",33
40015,McCurtain County,"McCurtain County, Oklahoma",43
40017,McIntosh County,"McIntosh County, Oklahoma",36
40019,Major County,"Major County, Oklahoma",36
40021,Marshall County,"Marshall County, Oklahoma",42
40023,Mayes County,"Mayes County, Oklahoma",34
40025,Murray County,"Murray County, Oklahoma",27
40027,Muskogee County,"Muskogee County, Oklahoma",36
40029,Noble County,"Noble County, Oklahoma",29
40031,Nowata County,"Nowata County, Oklahoma",33
40033,Okfuskee County,"Okfuskee County, Oklahoma",33
40035,Oklahoma County,"Oklahoma County, Oklahoma",33
40037,Okmulgee County,"Okmulgee County, Oklahoma",35
40039,Osage County,"Osage County, Oklahoma",39
40041,Ottawa County,"Ottawa County, Oklahoma",32
40043,Pawnee County,"Pawnee County, Oklahoma",33
40045,Payne County,"Payne County, Oklahoma",35
40047,Pittsburg County,"Pittsburg County, Oklahoma",35
40049,Pontotoc County,"Pontotoc County, Oklahoma",32
40051,Pottawatomie County,"Pottawatomie County, Oklahoma",34
40053,Pushmataha County,"Pushmataha County, Oklahoma",30
40055,Roger Mills County,"Roger Mills County, Oklahoma",26
40057,Rogers County,"Rogers County, Oklahoma",27
40059,Seminole County,"Seminole County, Oklahoma",24
40061,Sequoyah County,"Sequoyah County, Oklahoma",30
40063,Stephens County,"Stephens County, Oklahoma",36
40065,Texas County,"Texas County, Oklahoma",38
40067,Tillman County,"Tillman County, Oklahoma",43
40069,Tulsa County,"Tulsa County, Oklahoma",39
40071,Wagoner County,"Wagoner County, Oklahoma",40
40073,Washington County,"Washington County, Oklahoma",38
40075,Washita County,"Washita County, Oklahoma",33
40077,Woods County,"Woods County, Oklahoma",37
40079,Woodward County,"Woodward County, Oklahoma",39
40081,Baker County,"Baker County, Oregon",39
40083,Benton County,"Benton County, Oregon",34
40085,Clackamas County,"Clackamas County, Oregon",27
40087,Clatsop County,"Clatsop County, Oregon",36
40089,Columbia County,"Columbia County, Oregon",38
40091,Coos County,"Coos County, Oregon",33
40093,Crook County,"Crook County, Oregon",43
40095,Curry County,"Curry County, Oregon",42
40097,Deschutes County,"Deschutes County, Oregon",38
40099,Douglas County,"Douglas County, Oregon",33
40101,Gilliam County,"Gilliam County, Oregon",40
40103,Grant County,"Grant County, Oregon",39
40105,Harney County,"Harney County, Oregon",43
40107,Hood River County,"Hood River County, Oregon",59
40109,Jackson County,"Jackson County, Oregon",33
40111,Jefferson County,"Jefferson County, Oregon",35
40113,Josephine County,"Josephine County, Oregon",37
40115,Klamath County,"Klamath County, Oregon",37
40117,Lake County,"Lake County, Oregon",42
40119,Lane County,"Lane County, Oregon",32
40121,Lincoln County,"Lincoln County, Oregon",35
40123,Linn County,"Linn County, Oregon",35
40125,Malheur County,"Malheur County, Oregon",36
40127,Marion County,"Marion County, Oregon",31
40129,Morrow County,"Morrow County, Oregon",30
40131,Multnomah County,"Multnomah County, Oregon",36
40133,Polk County,"Polk County, Oregon",33
40135,Sherman County,"Sherman County, Oregon",34
40137,Tillamook County,"Tillamook County, Oregon",37
40139,Umatilla County,"Umatilla County, Oregon",30
40141,Union County,"Union County, Oregon",46
40143,Wallowa County,"Wallowa County, Oregon",31
40145,Wasco County,"Wasco County, Oregon",38
40147,Washington County,"Washington County, Oregon",36
40149,Wheeler County,"Wheeler County, Oregon",34
40151,Yamhill County,"Yamhill County, Oregon",40
40153,Adams County,"Adams County, Pennsylvania",32
41000,Allegheny County,"Allegheny County, Pennsylvania",29
41001,Armstrong County,"Armstrong County, Pennsylvania",30
41003,Beaver County,"Beaver County, Pennsylvania",22
41005,Bedford County,"Bedford County, Pennsylvania",28
41007,Berks County,"Berks County, Pennsylvania",32
41009,Blair County,"Blair County, Pennsylvania",34
41011,Bradford County,"Bradford County, Pennsylvania",38
41013,Bucks County,"Bucks County, Pennsylvania",33
41015,Butler County,"Butler County, Pennsylvania",36
41017,Cambria County,"Cambria County, Pennsylvania",26
41019,Cameron County,"Cameron County, Pennsylvania",34
41021,Carbon County,"Carbon County, Pennsylvania",31
41023,Centre County,"Centre County, Pennsylvania",23
41025,Chester County,"Chester County, Pennsylvania",32
41027,Clarion County,"Clarion County, Pennsylvania",30
41029,Clearfield County,"Clearfield County, Pennsylvania",27
41031,Clinton County,"Clinton County, Pennsylvania",37
41033,Columbia County,"Columbia County, Pennsylvania",32
41035,Crawford County,"Crawford County, Pennsylvania",30
41037,Cumberland County,"Cumberland County, Pennsylvania",36
41039,Dauphin County,"Dauphin County, Pennsylvania",29
41041,Delaware County,"Delaware County, Pennsylvania",36
41043,Elk County,"Elk County, Pennsylvania",35
41045,Erie County,"Erie County, Pennsylvania",40
41047,Fayette County,"Fayette County, Pennsylvania",35
41049,Forest County,"Forest County, Pennsylvania",37
41051,Franklin County,"Franklin County, Pennsylvania",24
41053,Fulton County,"Fulton County, Pennsylvania",35
41055,Greene County,"Greene County, Pennsylvania",35
41057,Huntingdon County,"Huntingdon County, Pennsylvania",38
41059,Indiana County,"Indiana County, Pennsylvania",36
41061,Jefferson County,"Jefferson County, Pennsylvania",40
41063,Juniata County,"Juniata County, Pennsylvania",27
41065,Lackawanna County,"Lackawanna County, Pennsylvania",28
41067,Lancaster County,"Lancaster County, Pennsylvania",29
41069,Lawrence County,"Lawrence County, Pennsylvania",26
41071,Lebanon County,"Lebanon County, Pennsylvania",35
42000,Lehigh County,"Lehigh County, Pennsylvania",31
42001,Luzerne County,"Luzerne County, Pennsylvania",31
42003,Lycoming County,"Lycoming County, Pennsylvania",29
42005,McKean County,"McKean County, Pennsylvania",44
42007,Mercer County,"Mercer County, Pennsylvania",37
42009,Mifflin County,"Mifflin County, Pennsylvania",31
42011,Monroe County,"Monroe County, Pennsylvania",34
42013,Montgomery County,"Montgomery County, Pennsylvania",32
42015,Montour County,"Montour County, Pennsylvania",39
42017,Northampton County,"Northampton County, Pennsylvania",28
42019,Northumberland County,"Northumberland County, Pennsylvania",33
42021,Perry County,"Perry County, Pennsylvania",29
42023,Philadelphia County,"Philadelphia County, Pennsylvania",24
42025,Pike County,"Pike County, Pennsylvania",34
42027,Potter County,"Potter County, Pennsylvania",24
42029,Schuylkill County,"Schuylkill County, Pennsylvania",22
42031,Snyder County,"Snyder County, Pennsylvania",32
42033,Somerset County,"Somerset County, Pennsylvania",43
42035,Sullivan County,"Sullivan County, Pennsylvania",39
42037,Susquehanna County,"Susquehanna County, Pennsylvania",36
42039,Tioga County,"Tioga County, Pennsylvania",39
42041,Union County,"Union County, Pennsylvania",27
42043,Venango County,"Venango County, Pennsylvania",33
42045,Warren County,"Warren County, Pennsylvania",27
42047,Washington County,"Washington County, Pennsylvania",32
42049,Wayne County,"Wayne County, Pennsylvania",33
42051,Westmoreland County,"Westmoreland County, Pennsylvania",37
42053,Wyoming County,"Wyoming County, Pennsylvania",29
42055,York County,"York County, Pennsylvania",33
42057,Bristol County,"Bristol County, Rhode Island",27
42059,Kent County,"Kent County, Rhode Island",36
42061,Newport County,"Newport County, Rhode Island",32
42063,Providence County,"Providence County, Rhode Island",27
42065,Washington County,"Washington County, Rhode Island",33
42067,Abbeville County,"Abbeville County, South Carolina",30
42069,Aiken County,"Aiken County, South Carolina",29
42071,Allendale County,"Allendale County, South Carolina",33
42073,Anderson County,"Anderson County, South Carolina",37
42075,Bamberg County,"Bamberg County, South Carolina",38
42077,Barnwell County,"Barnwell County, South Carolina",31
42079,Beaufort County,"Beaufort County, South Carolina",33
42081,Berkeley County,"Berkeley County, South Carolina",39
42083,Calhoun County,"Calhoun County, South Carolina",36
42085,Charleston County,"Charleston County, South Carolina",37
42087,Cherokee County,"Cherokee County, South Carolina",35
42089,Chester County,"Chester County, South Carolina",33
42091,Chesterfield County,"Chesterfield County, South Carolina",25
42093,Clarendon County,"Clarendon County, South Carolina",33
42095,Colleton County,"Colleton County, South Carolina",31
42097,Darlington County,"Darlington County, South Carolina",39
42099,Dillon County,"Dillon County, South Carolina",30
42101,Dorchester County,"Dorchester County, South Carolina",29
42103,Edgefield County,"Edgefield County, South Carolina",29
42105,Fairfield County,"Fairfield County, South Carolina",33
42107,Florence County,"Florence County, South Carolina",37
42109,Georgetown County,"Georgetown County, South Carolina",35
42111,Greenville County,"Greenville County, South Carolina",40
42113,Greenwood County,"Greenwood County, South Carolina",28
42115,Hampton County,"Hampton County, South Carolina",37
42117,Horry County,"Horry County, South Carolina",35
42119,Jasper County,"Jasper County, South Carolina",30
42121,Kershaw County,"Kershaw County, South Carolina",36
42123,Lancaster County,"Lancaster County, South Carolina",34
42125,Laurens County,"Laurens County, South Carolina",38
42127,Lee County,"Lee County, South Carolina",30
42129,Lexington County,"Lexington County, South Carolina",30
42131,McCormick County,"McCormick County, South Carolina",31
42133,Marion County,"Marion County, South Carolina",31
44000,Marlboro County,"Marlboro County, South Carolina",29
44001,Newberry County,"Newberry County, South Carolina",23
44003,Oconee County,"Oconee County, South Carolina",30
44005,Orangeburg County,"Orangeburg County, South Carolina",25
44007,Pickens County,"Pickens County, South Carolina",30
44009,Richland County,"Richland County, South Carolina",26
45000,Saluda County,"Saluda County, South Carolina",34
45001,Spartanburg County,"Spartanburg County, South Carolina",37
45003,Sumter County,"Sumter County, South Carolina",36
45005,Union County,"Union County, South Carolina",37
45007,Williamsburg County,"Williamsburg County, South Carolina",35
45009,York County,"York County, South Carolina",40
45011,Aurora County,"Aurora County, South Dakota",41
45013,Beadle County,"Beadle County, South Dakota",25
45015,Bennett County,"Bennett County, South Dakota",38
45017,Bon Homme County,"Bon Homme County, South Dakota",45
45019,Brookings County,"Brookings County, South Dakota",29
45021,Brown County,"Brown County, South Dakota",44
45023,Brule County,"Brule County, South Dakota",43
45025,Buffalo County,"Buffalo County, South Dakota",38
45027,Butte County,"Butte County, South Dakota",41
45029,Campbell County,"Campbell County, South Dakota",40
45031,Charles Mix County,"Charles Mix County, South Dakota",37
45033,Clark County,"Clark County, South Dakota",41
